"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_CHR"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_CHR"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_CHR"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_CHR"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_CHR"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_CHR"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_CHR"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_CHR"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_CHR"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_CHR"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_CHR"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_CHR"	"METHY_READ_START"	"METHY_READ_END"
"FLOT1"	"0.0386002762501394"	"6"	"30742989"	"30742990"	"0.0338668827168538"	"6"	"30742989"	"30742990"	"0.024078416705029"	"6"	"30742989"	"30742990"	"0.0406494342606528"	"6"	"30742989"	"30742990"	"0.0473359965527589"	"6"	"30742989"	"30742990"	"0.0322258753887512"	"6"	"30742989"	"30742990"	"0.0409171480466729"	"6"	"30742989"	"30742990"	"0.0310978389866627"	"6"	"30742989"	"30742990"	"0.0447937317378897"	"6"	"30742989"	"30742990"	"0.0389315437500205"	"6"	"30742989"	"30742990"	"0.0479708645342659"	"6"	"30742989"	"30742990"	"0.0320436168572669"	"6"	"30742989"	"30742990"
"BMI1"	"0.0105653511730101"	"10"	"22321578"	"22321579"	"0.0193356523085328"	"10"	"22321578"	"22321579"	"0.00858991982261601"	"10"	"22321578"	"22321579"	"0.00896339318665479"	"10"	"22321578"	"22321579"	"0.0118423781164261"	"10"	"22321578"	"22321579"	"0.0118832082090008"	"10"	"22321578"	"22321579"	"0.0118585649875069"	"10"	"22321578"	"22321579"	"0.0106231307473517"	"10"	"22321578"	"22321579"	"0.014091746753336"	"10"	"22321578"	"22321579"	"0.0116920424200003"	"10"	"22321578"	"22321579"	"0.0106420672946806"	"10"	"22321578"	"22321579"	"0.0101941166341174"	"10"	"22321578"	"22321579"
"SATB2"	"0.0968141505971784"	"2"	"199460156"	"199460157"	"0.0945048155711"	"2"	"199460156"	"199460157"	"0.030896337700276"	"2"	"199460156"	"199460157"	"0.0450659460301459"	"2"	"199460156"	"199460157"	"0.0654204924501895"	"2"	"199460156"	"199460157"	"0.037004376555805"	"2"	"199460156"	"199460157"	"0.052441064228364"	"2"	"199460156"	"199460157"	"0.0299700079045572"	"2"	"199460156"	"199460157"	"0.0743611781088737"	"2"	"199460156"	"199460157"	"0.0423694404453906"	"2"	"199460156"	"199460157"	"0.0491107999786609"	"2"	"199460156"	"199460157"	"0.0513115172011926"	"2"	"199460156"	"199460157"
"NMT1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"TMEM30A"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"SMARCA5"	"0.0238658967333407"	"4"	"143513216"	"143513217"	"0.0340313065189014"	"4"	"143513216"	"143513217"	"0.0151604514038764"	"4"	"143513216"	"143513217"	"0.0188532113313361"	"4"	"143513216"	"143513217"	"0.0183614535183575"	"4"	"143513216"	"143513217"	"0.0192242086317267"	"4"	"143513216"	"143513217"	"0.0220004208115918"	"4"	"143513216"	"143513217"	"0.014609878935776"	"4"	"143513216"	"143513217"	"0.0155102364639404"	"4"	"143513216"	"143513217"	"0.0187488626411221"	"4"	"143513216"	"143513217"	"0.0174730950178789"	"4"	"143513216"	"143513217"	"0.0151738225473796"	"4"	"143513216"	"143513217"
"MTOR"	"0.0453112528667767"	"1"	"11262134"	"11262135"	"0.296442559992375"	"1"	"11262134"	"11262135"	"0.0284456867432549"	"1"	"11262134"	"11262135"	"0.0556614455776588"	"1"	"11262134"	"11262135"	"0.032589710932554"	"1"	"11262134"	"11262135"	"0.033326044317221"	"1"	"11262134"	"11262135"	"0.0408470172730453"	"1"	"11262134"	"11262135"	"0.0400369110099432"	"1"	"11262134"	"11262135"	"0.0627290722714164"	"1"	"11262134"	"11262135"	"0.069529263145398"	"1"	"11262134"	"11262135"	"0.0302837330406074"	"1"	"11262134"	"11262135"	"0.0368535887672963"	"1"	"11262134"	"11262135"
"CTDSPL"	"0.0121822305203935"	"3"	"37862193"	"37862194"	"0.0137970562773359"	"3"	"37862193"	"37862194"	"0.00829187859867578"	"3"	"37862193"	"37862194"	"0.243633576627061"	"3"	"37862193"	"37862194"	"0.0290220436974867"	"3"	"37862193"	"37862194"	"0.0207972870709454"	"3"	"37862193"	"37862194"	"0.216866362057111"	"3"	"37862193"	"37862194"	"0.00822510744218572"	"3"	"37862193"	"37862194"	"0.0762732122530215"	"3"	"37862193"	"37862194"	"0.0155232813423451"	"3"	"37862193"	"37862194"	"0.0185178894808203"	"3"	"37862193"	"37862194"	"0.0462366049711618"	"3"	"37862193"	"37862194"
"CXCL12"	"0.586948251035379"	"10"	"44386103"	"44386104"	"0.72147249765763"	"10"	"44386103"	"44386104"	"0.75555613180008"	"10"	"44386103"	"44386104"	"0.427226827891405"	"10"	"44386103"	"44386104"	"0.784427564647133"	"10"	"44386103"	"44386104"	"0.772698967974951"	"10"	"44386103"	"44386104"	"0.214287698859387"	"10"	"44386103"	"44386104"	"0.750965071043136"	"10"	"44386103"	"44386104"	"0.646526786422545"	"10"	"44386103"	"44386104"	"0.792582373818613"	"10"	"44386103"	"44386104"	"0.115859100407963"	"10"	"44386103"	"44386104"	"0.709654120142052"	"10"	"44386103"	"44386104"
"ZFP36"	"0.0384217569582314"	"19"	"39406491"	"39406492"	"0.12069651001887"	"19"	"39406491"	"39406492"	"0.0407736687585651"	"19"	"39406491"	"39406492"	"0.0286293650437785"	"19"	"39406491"	"39406492"	"0.0351007668460413"	"19"	"39406491"	"39406492"	"0.0282648441840887"	"19"	"39406491"	"39406492"	"0.0350768295775141"	"19"	"39406491"	"39406492"	"0.0259764685039919"	"19"	"39406491"	"39406492"	"0.0286159519913028"	"19"	"39406491"	"39406492"	"0.0379208455757215"	"19"	"39406491"	"39406492"	"0.0300299132026275"	"19"	"39406491"	"39406492"	"0.0236863924233697"	"19"	"39406491"	"39406492"
"JARID2"	"0.0584615457318291"	"6"	"15246382"	"15246383"	"0.225668549933529"	"6"	"15246382"	"15246383"	"0.0388222843076836"	"6"	"15246382"	"15246383"	"0.0566094199256922"	"6"	"15246382"	"15246383"	"0.0596800568948978"	"6"	"15246382"	"15246383"	"0.0763712914368185"	"6"	"15246382"	"15246383"	"0.0837720781153982"	"6"	"15246382"	"15246383"	"0.0520873427286112"	"6"	"15246382"	"15246383"	"0.0702323417873909"	"6"	"15246382"	"15246383"	"0.0669363554315953"	"6"	"15246382"	"15246383"	"0.0490041073234643"	"6"	"15246382"	"15246383"	"0.0482937859917621"	"6"	"15246382"	"15246383"
"BACH1"	"0.262803890533087"	"21"	"29298095"	"29298096"	"0.710652277799369"	"21"	"29298095"	"29298096"	"0.822254357031723"	"21"	"29298095"	"29298096"	"0.381183572996386"	"21"	"29298095"	"29298096"	"0.250754393140493"	"21"	"29298095"	"29298096"	"0.501758774878015"	"21"	"29298095"	"29298096"	"0.592495198302674"	"21"	"29298095"	"29298096"	"0.673405399225569"	"21"	"29298095"	"29298096"	"0.470671775742571"	"21"	"29298095"	"29298096"	"0.438775417158003"	"21"	"29298095"	"29298096"	"0.766181572718877"	"21"	"29298095"	"29298096"	"0.331413432237676"	"21"	"29298095"	"29298096"
"VEGFA"	"0.0225675712847917"	"6"	"43770269"	"43770270"	"0.0478512161616407"	"6"	"43770269"	"43770270"	"0.0160440646602347"	"6"	"43770269"	"43770270"	"0.0448811835751545"	"6"	"43770269"	"43770270"	"0.0445676412029739"	"6"	"43770269"	"43770270"	"0.0517934482495707"	"6"	"43770269"	"43770270"	"0.0206601223525574"	"6"	"43770269"	"43770270"	"0.0211941159827017"	"6"	"43770269"	"43770270"	"0.0481194721347454"	"6"	"43770269"	"43770270"	"0.0534472611204649"	"6"	"43770269"	"43770270"	"0.032427077173507"	"6"	"43770269"	"43770270"	"0.0209637399822458"	"6"	"43770269"	"43770270"
"WNT5A"	"0.0431294345067215"	"3"	"55486806"	"55486807"	"0.0427104998399664"	"3"	"55486806"	"55486807"	"0.0306729510714456"	"3"	"55486806"	"55486807"	"0.0293426478437954"	"3"	"55486806"	"55486807"	"0.0393403336112206"	"3"	"55486806"	"55486807"	"0.0286683602959065"	"3"	"55486806"	"55486807"	"0.0330817497277007"	"3"	"55486806"	"55486807"	"0.0311772771373355"	"3"	"55486806"	"55486807"	"0.351925990013627"	"3"	"55486806"	"55486807"	"0.0285613462965563"	"3"	"55486806"	"55486807"	"0.0372914378345153"	"3"	"55486806"	"55486807"	"0.875510332573161"	"3"	"55486806"	"55486807"
"IFNG"	"0.545251494555081"	"12"	"68159797"	"68159798"	"0.575898728351711"	"12"	"68159797"	"68159798"	"0.857950867809175"	"12"	"68159797"	"68159798"	"0.690721946300769"	"12"	"68159797"	"68159798"	"0.73540020961459"	"12"	"68159797"	"68159798"	"0.872088411161302"	"12"	"68159797"	"68159798"	"0.700219068515048"	"12"	"68159797"	"68159798"	"0.330998135146756"	"12"	"68159797"	"68159798"	"0.450249610737005"	"12"	"68159797"	"68159798"	"0.886806717436495"	"12"	"68159797"	"68159798"	"0.881362670296288"	"12"	"68159797"	"68159798"	"0.230153665015295"	"12"	"68159797"	"68159798"
"MMP2"	"0.0966873452806184"	"16"	"55478956"	"55478957"	"0.0500526204634615"	"16"	"55478956"	"55478957"	"0.0130785711715378"	"16"	"55478956"	"55478957"	"0.186778157244394"	"16"	"55478956"	"55478957"	"0.411690722201818"	"16"	"55478956"	"55478957"	"0.025493358342406"	"16"	"55478956"	"55478957"	"0.269778045692042"	"16"	"55478956"	"55478957"	"0.526720187305091"	"16"	"55478956"	"55478957"	"0.277018135562087"	"16"	"55478956"	"55478957"	"0.0390712758251968"	"16"	"55478956"	"55478957"	"0.0135595713349919"	"16"	"55478956"	"55478957"	"0.445996214234113"	"16"	"55478956"	"55478957"
"DDX5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"FUS"	"0.0154551230211001"	"16"	"31179554"	"31179555"	"0.0134924584327072"	"16"	"31179554"	"31179555"	"0.00404727028958899"	"16"	"31179554"	"31179555"	"0.0149508083984854"	"16"	"31179554"	"31179555"	"0.0105365554232616"	"16"	"31179554"	"31179555"	"0.0122113202249137"	"16"	"31179554"	"31179555"	"0.0126924855348293"	"16"	"31179554"	"31179555"	"0.0108741740752864"	"16"	"31179554"	"31179555"	"0.0152376860104729"	"16"	"31179554"	"31179555"	"0.0153719599312044"	"16"	"31179554"	"31179555"	"0.0161563470457552"	"16"	"31179554"	"31179555"	"0.00987522244412622"	"16"	"31179554"	"31179555"
"WDR5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PTEN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"ELAVL1"	"0.0323592156332233"	"19"	"8390124"	"8390125"	"0.0420338154376849"	"19"	"8390124"	"8390125"	"0.0573275540249108"	"19"	"8390124"	"8390125"	"0.0462136731990793"	"19"	"8390124"	"8390125"	"0.0445750874920183"	"19"	"8390124"	"8390125"	"0.0405239404160605"	"19"	"8390124"	"8390125"	"0.0311858987129575"	"19"	"8390124"	"8390125"	"0.0450286002844816"	"19"	"8390124"	"8390125"	"0.0430151025554902"	"19"	"8390124"	"8390125"	"0.0424758728259944"	"19"	"8390124"	"8390125"	"0.0374984225968739"	"19"	"8390124"	"8390125"	"0.041095721524257"	"19"	"8390124"	"8390125"
"TEP1"	"0.0199854886909721"	"14"	"20413411"	"20413412"	"0.0608311357342574"	"14"	"20413411"	"20413412"	"0.00897739308659969"	"14"	"20413411"	"20413412"	"0.0166358368220569"	"14"	"20413411"	"20413412"	"0.0161726235573174"	"14"	"20413411"	"20413412"	"0.019228758450724"	"14"	"20413411"	"20413412"	"0.0208581322826126"	"14"	"20413411"	"20413412"	"0.0223384082588978"	"14"	"20413411"	"20413412"	"0.0257787432291553"	"14"	"20413411"	"20413412"	"0.0208803489202962"	"14"	"20413411"	"20413412"	"0.0172059569770747"	"14"	"20413411"	"20413412"	"0.0148473433797422"	"14"	"20413411"	"20413412"
"SNRNP70"	"0.0217676579563285"	"19"	"49085263"	"49085264"	"0.0208479107323515"	"19"	"49085263"	"49085264"	"0.0185110041665411"	"19"	"49085263"	"49085264"	"0.0233519465832538"	"19"	"49085263"	"49085264"	"0.040328938164293"	"19"	"49085263"	"49085264"	"0.0263006107972037"	"19"	"49085263"	"49085264"	"0.0255186662606298"	"19"	"49085263"	"49085264"	"0.0253846234169559"	"19"	"49085263"	"49085264"	"0.0394975456849135"	"19"	"49085263"	"49085264"	"0.0328529747416111"	"19"	"49085263"	"49085264"	"0.0292236025394755"	"19"	"49085263"	"49085264"	"0.0254644717451974"	"19"	"49085263"	"49085264"
"SNRPD2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PTBP1"	"0.0171163235058916"	"19"	"797109"	"797110"	"0.0537432768756596"	"19"	"797109"	"797110"	"0.0133601188086504"	"19"	"797109"	"797110"	"0.0565863760684793"	"19"	"797109"	"797110"	"0.0185312201625762"	"19"	"797109"	"797110"	"0.0204888697207171"	"19"	"797109"	"797110"	"0.0183088687263863"	"19"	"797109"	"797110"	"0.017015519051299"	"19"	"797109"	"797110"	"0.0286457582222752"	"19"	"797109"	"797110"	"0.0204242934119383"	"19"	"797109"	"797110"	"0.0147642550910636"	"19"	"797109"	"797110"	"0.0162666697301449"	"19"	"797109"	"797110"
"SRP54"	"0.0369379996616754"	"14"	"34983235"	"34983236"	"0.0728910284962363"	"14"	"34983235"	"34983236"	"0.0203127671723413"	"14"	"34983235"	"34983236"	"0.079588441221139"	"14"	"34983235"	"34983236"	"0.0459093553876179"	"14"	"34983235"	"34983236"	"0.0604993266671934"	"14"	"34983235"	"34983236"	"0.033521304419972"	"14"	"34983235"	"34983236"	"0.0345826935446457"	"14"	"34983235"	"34983236"	"0.0589578188930278"	"14"	"34983235"	"34983236"	"0.0744416328974035"	"14"	"34983235"	"34983236"	"0.0485481014253145"	"14"	"34983235"	"34983236"	"0.0463656502221726"	"14"	"34983235"	"34983236"
"PUF60"	"0.0489194876056912"	"8"	"143828617"	"143828618"	"0.0313969494673776"	"8"	"143828617"	"143828618"	"0.0170671553999694"	"8"	"143828617"	"143828618"	"0.0551844298865325"	"8"	"143828617"	"143828618"	"0.0332898627972102"	"8"	"143828617"	"143828618"	"0.026612230257072"	"8"	"143828617"	"143828618"	"0.0294883083703734"	"8"	"143828617"	"143828618"	"0.0202123305011716"	"8"	"143828617"	"143828618"	"0.0650412391672384"	"8"	"143828617"	"143828618"	"0.0312313247708457"	"8"	"143828617"	"143828618"	"0.0408923108086772"	"8"	"143828617"	"143828618"	"0.0166503138537208"	"8"	"143828617"	"143828618"
"SNRPA1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"SNRPB2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"U2AF2"	"0.0183914055524036"	"19"	"55653868"	"55653869"	"0.0186773036472134"	"19"	"55653868"	"55653869"	"0.00758543965816872"	"19"	"55653868"	"55653869"	"0.0127142056832095"	"19"	"55653868"	"55653869"	"0.0119930289318463"	"19"	"55653868"	"55653869"	"0.0135984240146364"	"19"	"55653868"	"55653869"	"0.0166413631896551"	"19"	"55653868"	"55653869"	"0.0132575259581863"	"19"	"55653868"	"55653869"	"0.0214476707164129"	"19"	"55653868"	"55653869"	"0.0182506391271536"	"19"	"55653868"	"55653869"	"0.0144121323920023"	"19"	"55653868"	"55653869"	"0.0147910568375015"	"19"	"55653868"	"55653869"
"NHP2L1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"BUD31"	"0.0892762277227608"	"7"	"99407511"	"99407512"	"0.0763955825746423"	"7"	"99407511"	"99407512"	"0.036412398806283"	"7"	"99407511"	"99407512"	"0.195894280761332"	"7"	"99407511"	"99407512"	"0.0517366476564904"	"7"	"99407511"	"99407512"	"0.253337406466361"	"7"	"99407511"	"99407512"	"0.0838129091937584"	"7"	"99407511"	"99407512"	"0.0617197877733315"	"7"	"99407511"	"99407512"	"0.147398478764145"	"7"	"99407511"	"99407512"	"0.132707909698502"	"7"	"99407511"	"99407512"	"0.0510315527941588"	"7"	"99407511"	"99407512"	"0.0468955263101607"	"7"	"99407511"	"99407512"
"SSB"	"0.0276573291245705"	"2"	"169798919"	"169798920"	"0.0480268420976036"	"2"	"169798919"	"169798920"	"0.0190067723593992"	"2"	"169798919"	"169798920"	"0.021804985220235"	"2"	"169798919"	"169798920"	"0.0194388891379791"	"2"	"169798919"	"169798920"	"0.0271248228875195"	"2"	"169798919"	"169798920"	"0.0286075562245389"	"2"	"169798919"	"169798920"	"0.0219027523990748"	"2"	"169798919"	"169798920"	"0.0280639064928126"	"2"	"169798919"	"169798920"	"0.0238418300986919"	"2"	"169798919"	"169798920"	"0.0173601031298679"	"2"	"169798919"	"169798920"	"0.015023945421343"	"2"	"169798919"	"169798920"
"IGF2BP3"	"0.51363635082793"	"7"	"23471029"	"23471030"	"0.0754315076562732"	"7"	"23471029"	"23471030"	"0.0516804371500964"	"7"	"23471029"	"23471030"	"0.063343486627062"	"7"	"23471029"	"23471030"	"0.0693327384328652"	"7"	"23471029"	"23471030"	"0.0458460290151336"	"7"	"23471029"	"23471030"	"0.0524176320715394"	"7"	"23471029"	"23471030"	"0.0340851868532331"	"7"	"23471029"	"23471030"	"0.0646811743254391"	"7"	"23471029"	"23471030"	"0.0710988244860451"	"7"	"23471029"	"23471030"	"0.0536675192526931"	"7"	"23471029"	"23471030"	"0.0421363658994226"	"7"	"23471029"	"23471030"
"IGF2BP2"	"0.0115803001727203"	"3"	"185825761"	"185825762"	"0.0204210296180456"	"3"	"185825761"	"185825762"	"0.00748394810951779"	"3"	"185825761"	"185825762"	"0.0113157480575339"	"3"	"185825761"	"185825762"	"0.0174286311590362"	"3"	"185825761"	"185825762"	"0.159367874943799"	"3"	"185825761"	"185825762"	"0.0164099360445387"	"3"	"185825761"	"185825762"	"0.0137343155472143"	"3"	"185825761"	"185825762"	"0.0128906142658945"	"3"	"185825761"	"185825762"	"0.0144424975249221"	"3"	"185825761"	"185825762"	"0.011608887819462"	"3"	"185825761"	"185825762"	"0.0113366637195486"	"3"	"185825761"	"185825762"
"CDKN1C"	"0.423538575401878"	"11"	"2883721"	"2883722"	"0.527389870158143"	"11"	"2883721"	"2883722"	"0.854717681957255"	"11"	"2883721"	"2883722"	"0.555740479468978"	"11"	"2883721"	"2883722"	"0.158148826092611"	"11"	"2883721"	"2883722"	"0.843250760859097"	"11"	"2883721"	"2883722"	"0.374807059384385"	"11"	"2883721"	"2883722"	"0.293301959227427"	"11"	"2883721"	"2883722"	"0.35992115026665"	"11"	"2883721"	"2883722"	"0.3147480140567"	"11"	"2883721"	"2883722"	"0.781421035356984"	"11"	"2883721"	"2883722"	"0.397344443019051"	"11"	"2883721"	"2883722"
"H2AFX"	"0.0180761355683501"	"11"	"119095672"	"119095673"	"0.0364246121868132"	"11"	"119095672"	"119095673"	"0.00796050888627222"	"11"	"119095672"	"119095673"	"0.0188260262266517"	"11"	"119095672"	"119095673"	"0.0159039728362258"	"11"	"119095672"	"119095673"	"0.0157705809401309"	"11"	"119095672"	"119095673"	"0.0147668491784477"	"11"	"119095672"	"119095673"	"0.0127940397392706"	"11"	"119095672"	"119095673"	"0.0328450699231271"	"11"	"119095672"	"119095673"	"0.0166346746406643"	"11"	"119095672"	"119095673"	"0.013677527395989"	"11"	"119095672"	"119095673"	"0.0108569771335084"	"11"	"119095672"	"119095673"
"CDKN1A"	"0.0193857634645686"	"6"	"36678763"	"36678764"	"0.0293692404811286"	"6"	"36678763"	"36678764"	"0.0169555913111159"	"6"	"36678763"	"36678764"	"0.0124018115605682"	"6"	"36678763"	"36678764"	"0.0156944805915627"	"6"	"36678763"	"36678764"	"0.0211342594486347"	"6"	"36678763"	"36678764"	"0.0150124232828411"	"6"	"36678763"	"36678764"	"0.0160897813070001"	"6"	"36678763"	"36678764"	"0.018596838609049"	"6"	"36678763"	"36678764"	"0.0171519846551113"	"6"	"36678763"	"36678764"	"0.0137128970431722"	"6"	"36678763"	"36678764"	"0.0190585867320103"	"6"	"36678763"	"36678764"
"BCL2"	"0.0403415391453311"	"18"	"63318793"	"63318794"	"0.112600128847105"	"18"	"63318793"	"63318794"	"0.0356924667674949"	"18"	"63318793"	"63318794"	"0.0633817825803825"	"18"	"63318793"	"63318794"	"0.0312754336932889"	"18"	"63318793"	"63318794"	"0.0285405429600185"	"18"	"63318793"	"63318794"	"0.0418048766970544"	"18"	"63318793"	"63318794"	"0.031122223747304"	"18"	"63318793"	"63318794"	"0.157015203345986"	"18"	"63318793"	"63318794"	"0.0522135674694801"	"18"	"63318793"	"63318794"	"0.0243760736805061"	"18"	"63318793"	"63318794"	"0.0337347215222449"	"18"	"63318793"	"63318794"
"BBC3"	"0.0138504455479511"	"19"	"47231105"	"47231106"	"0.0259710617783916"	"19"	"47231105"	"47231106"	"0.0110828468384709"	"19"	"47231105"	"47231106"	"0.013223210614483"	"19"	"47231105"	"47231106"	"0.0127114499105261"	"19"	"47231105"	"47231106"	"0.015138270864885"	"19"	"47231105"	"47231106"	"0.0140715623263864"	"19"	"47231105"	"47231106"	"0.0113453801973735"	"19"	"47231105"	"47231106"	"0.0176248852860925"	"19"	"47231105"	"47231106"	"0.0157915412684365"	"19"	"47231105"	"47231106"	"0.0142581783714627"	"19"	"47231105"	"47231106"	"0.0107158263142849"	"19"	"47231105"	"47231106"
"AR"	"0.331669905894375"	"23"	"67543517"	"67543518"	"0.751704247439411"	"23"	"67543517"	"67543518"	"0.767469720605291"	"23"	"67543517"	"67543518"	"0.354222590067179"	"23"	"67543517"	"67543518"	"0.428538417310628"	"23"	"67543517"	"67543518"	"0.174167740683889"	"23"	"67543517"	"67543518"	"0.48755769777771"	"23"	"67543517"	"67543518"	"0.119308324803698"	"23"	"67543517"	"67543518"	"0.444300114711679"	"23"	"67543517"	"67543518"	"0.263946595035438"	"23"	"67543517"	"67543518"	"0.408844737265529"	"23"	"67543517"	"67543518"	"0.231153714863854"	"23"	"67543517"	"67543518"
"STAU1"	"0.0139046823644473"	"20"	"49188601"	"49188602"	"0.0343742376801744"	"20"	"49188601"	"49188602"	"0.0106319161162867"	"20"	"49188601"	"49188602"	"0.0178433370381773"	"20"	"49188601"	"49188602"	"0.0184363565751569"	"20"	"49188601"	"49188602"	"0.0164947181802379"	"20"	"49188601"	"49188602"	"0.0178563386197091"	"20"	"49188601"	"49188602"	"0.010410968337427"	"20"	"49188601"	"49188602"	"0.01434552023239"	"20"	"49188601"	"49188602"	"0.0165407131595747"	"20"	"49188601"	"49188602"	"0.0157040801680856"	"20"	"49188601"	"49188602"	"0.011232694425242"	"20"	"49188601"	"49188602"
"NXF1"	"0.0316191606246067"	"11"	"62805721"	"62805722"	"0.0350330485730126"	"11"	"62805721"	"62805722"	"0.0365134675735226"	"11"	"62805721"	"62805722"	"0.040081821894981"	"11"	"62805721"	"62805722"	"0.0403227441488856"	"11"	"62805721"	"62805722"	"0.0336144994060578"	"11"	"62805721"	"62805722"	"0.0360895296324718"	"11"	"62805721"	"62805722"	"0.0307264862615165"	"11"	"62805721"	"62805722"	"0.0368339596015606"	"11"	"62805721"	"62805722"	"0.0430031265138539"	"11"	"62805721"	"62805722"	"0.0359973221191666"	"11"	"62805721"	"62805722"	"0.0323238554206758"	"11"	"62805721"	"62805722"
"APOBEC3F"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
